score,text,idx,user,written_at,agree,disagree
7,셉스카페에서 엠마부부를 앉혀놓고 울려퍼지는 애잔한 피아노 선율은 지금도 여운이 남아있다....,12217962,kidari(jb38****),2017.01.23 16:47,3,0
6,조금 지루했어영 마지막 앤딩두 아쉬움 ㅠㅠ,12217965,쵸콜렛우유(chlr****),2017.01.23 16:48,0,4
10,현실과꿈을 마법같이 음악으로  쓰는 소설같다,12217979,tlel****,2017.01.23 16:52,2,0
10,후회하지 않는영화 강추 합니당 ㅎㅎ,12217981,뭘봐(coff****),2017.01.23 16:52,2,0
10,BD 언제 나오냐...,12218005,류모씨(gydn****),2017.01.23 16:59,1,0
8,가슴에 남는 영화였다.,12218010,sssss(silv****),2017.01.23 17:02,2,0
10,크리스마스를 이영화덕분에 잘보냇어요,12218021,해리포터(heyl****),2017.01.23 17:06,2,0
10,"모든 시퀀스가 의미있고 기억에 남는 시퀀스들이 웃음과 눈물을 모두 주는,, 바보같이 꿈꾸는 사람들이 사랑받길, 후회가 아닌 만약이라는 또 다른 해피앤딩을 그리며 살 수 있길",12218051,쑥쑥맘(mire****),2017.01.23 17:17,1,0
9,"퇴근길 운전을 하면서도 석양을 느낄 수 있는 자유로를 달릴 때.. 어느 순간 길이 막힐 때 라라랜드 오프닝이 떠오르고, 엔딩을 향해 가는 판타지  장면이 떠오를 것이다..그때쯤 느껴지는 애잔함.. 그런 여운을 주는 ...",12218059,겨울잠 자고 싶다(poor****),2017.01.23 17:20,1,0
8,엔딩이 마음에 안들지만,12218065,홍정현(jeon****),2017.01.23 17:21,1,0
10,여운이 길고 노래들이 머릿속에서 떠나지 않는다오래오래 기억될 아름다운 영화이다,12218081,skan****,2017.01.23 17:27,2,0
10,한순간도 눈을 뗄수없다.,12218096,오렌지만세(carm****),2017.01.23 17:35,2,0
4,"꿈이라는 단어가 주는  판타지, 괜히 제목이 라라랜드가 아니다.",12218125,뉴오더(131r****),2017.01.23 17:43,0,1
10,두번째관람 정말좋은영화,12218132,옥인아(oia9****),2017.01.23 17:45,3,0
8,볼만했습니다 시간가는줄몰랐네요,12218152,박정우(park****),2017.01.23 17:52,2,0
10,"노래가 너무 자연스러워서 뮤지컬영화라는 느낌을 별로 못 받았다. 연기도 좋았고, 무엇보다 음악이 매우 훌륭했음. 근래 보기드문 수작. 블록버스터가 판치는 세상에 그 좁은 엘에이 도심만을 배경으로도 영화가 된다는 걸 ...",12218158,ckna****,2017.01.23 17:53,2,0
9,마지막 장면에서 눈물이 많이 났습니다다. 만남과 이별을 해 본 사람들이라면 누구나 이해할듯 합니다...여운이 길게 남을 것 같습니다. 잘 봤습니다.,12218174,ptan****,2017.01.23 17:59,18,0
9,정말 좋은 영화를 봤다 음악 춤 배경 모든게 빠지는거없이좋았다 배우들 연기야 당연히 좋고 과함이 없는 뮤지컬영화를 봤다,12218211,준석맘(bill****),2017.01.23 18:13,1,0
10,다 좋다. 라이언 고슬링 목소리 미쳤다 ㅜㅜ,12218218,HUHSUNGJIN(sung****),2017.01.23 18:16,2,0
10,인생영화급은 아니지만 재밋엇음,12218252,정정정(chae****),2017.01.23 18:23,1,0
10,단순히 뮤지컬 영화가 아님.내가 영화감독이었다면 이런영화른 만들고 싶을것같다.호불호있을것같지만 제 인생영화,12218331,블루밍(hmj5****),2017.01.23 18:56,1,0
10,다시 한번 보고싶은 영화.,12218392,Best_H(skyl****),2017.01.23 19:21,1,0
9,두 번 봤다.. 전개도 시원시원하고 음악이 너무 좋다반짝반짝한 영화!,12218400,moon****,2017.01.23 19:24,2,0
1,"평점 10점준 사람들은 100% 알바생 아니면 100% 개지루하고 이미지영상만 좀 좋게하면 있어보이는줄알고 글쓴 넘들.개지루합니다. 진짜.최악의 영화이고, 이거 재밌다고 하면 그사람 사람아닙니다. 외계인이지.돈버리지...",12218427,시마모쿠(jjun****),2017.01.23 19:32,21,10
1,나는 생각보다 별로였다.,12218441,rlaa****,2017.01.23 19:36,17,4
8,생각만큼 아주 막 극찬할 만한 영화는 아니었구요... 음 신선한 장면들이 많아서 좋았어요,12218448,아띠(0_0m****),2017.01.23 19:38,3,0
9,흑흑랜드임... 흑흑흑,12218463,g111d(kmm5****),2017.01.23 19:42,2,0
9,야래야래 이런 엔딩은 아직 익숙치않다구...큭큭큭..,12218496,bigbir2(bj81****),2017.01.23 19:52,1,0
10,최고의 영화 입니다. 또 보고 싶네요 여운도 정말 많이 남고요,12218520,SomniUm(wjsa****),2017.01.23 20:03,1,0
10,"끊임없이 타협하는 재즈, 그리고 사랑",12218525,mard****,2017.01.23 20:07,0,0
8,영화 넘버가 좋았어요! 워낙 인기 많은 영화인거 알고 봐서 그런지 괜찮았습니다ㅋㅋㅋ마지막에 좌르륵 넘어가는 신들이 좋았네요ㅋㅋ잘봤오요,12218581,러블리킴쏘(kims****),2017.01.23 20:28,1,0
10,꿈에 대한 많은 생각이 들게 한 영화,12218588,뚜뚜(tndu****),2017.01.23 20:34,0,0
10,개봉하고 두달이 다 되어갈쯤 이 영화를 스크린으로 보지않으면 후회할거같다는 생각이 문득 들어 영하8도의 강추위를 뚫고 영화관에 혼자가서 본 영화... 평소 전혀 관심없던 재즈의 묘미를 일깨워줘서 감사합니다. 영화 막...,12218641,디두(kay1****),2017.01.23 20:58,0,0
8,너무 기대를 했던건지 생각보단 조금 실망했네영ㅡㅜ,12218659,mind(xlrj****),2017.01.23 21:04,0,1
10,정말 달달하지만 결말이 슬펐다,12218731,김용우(kyw6****),2017.01.23 21:27,1,0
9,너무너무 재밌어요!!결말이 다소 허무한 것만 빼면요 ㅋㅋㅋ,12218747,dg(lwj3****),2017.01.23 21:33,1,0
10,"어쭙잖은 반전, 복잡한 스토리 필요없이 엄청난 공감과 감동을 불러일으킴.. 소름돋아서 눈물나는 영화",12218748,기린(cge4****),2017.01.23 21:33,0,0
10,3번본영화꿈 과 사랑을 잘 그려냈다,12218798,고민수(asdf****),2017.01.23 21:51,1,0
9,재밌음 굿 좋음 잘봣음 감동,12218848,히졍(luhe****),2017.01.23 22:07,1,0
1,이제 인도영화 욕안하고 그냥 봐야겠다,12218850,좋수의견(cs79****),2017.01.23 22:08,18,3
10,가슴이 뭉클한 영화 ost너무너무 좋음,12218892,iuyt****,2017.01.23 22:18,1,0
10,welcome to sep's,12218991,아는남자(ansa****),2017.01.23 22:41,0,0
10,이렇게 여운이 깊고 두번보고싶은 영화는 레미제라블 이후 처음이었습니다. 노래와 연출 모두 완벽했고 초반 장면에서 일어나서 박수치고싶은 충동을 느꼈습니다.  엔딩크레딧에 엠마스톤의 허밍도 좋습니다. 두번 볼 가치가 있...,12219004,Maggie(skaa****),2017.01.23 22:44,0,0
